 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
80,114983090,21,18,1736,7851,434,0,82.66666667,174.6302761,1963,0,436.1666667,664.8211834,83.37747751,0.339180309,3025870.789,4511166.793,10200000,1,115000000,5747200.55,4852792.347,10200000,172,115000000,6761415.882,4559786.168,10200000,49,0,0,0,0,672,576,0.182635551,0.156544758,0,1963,239.675,490.7813439,240866.3276,0,0,0,0,1,0,0,0,0,245.8205128,82.66666667,436.1666667,672,0,0,0,0,0,0,21,1736,18,7851,427,1240,4,32,537654.4545,1653420.3,5522904,38865,9911801.091,888152.1613,10200000,7237141,BENIGN
80,26079,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76.69005713,26079.0,0.0,26079,26079,26079,26079.0,0.0,26079,26079,0,0.0,0.0,0,0,0,0,0,0,64,0,76.69005713,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,242,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6943764,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.320423332,0.720070555,1735941.0,3469957.6,6940877,1,6943764,1735941.0,3469957.6,6940877,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.720070555,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2887.0,0.0,2887,2887,6940877.0,0.0,6940877,6940877,DDoS
42345,49,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,755102.0408,61224.4898,24.5,28.99137803,45,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,20,40816.32653,20408.16327,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,1006,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1996276,7,6,1589,1086,1021,0,227.0,398.252014,949,0,181.0,380.2115201,1339.995071,6.512125578,166356.3333,563522.8897,1955475,49,40801,6800.166667,15707.04533,38855,141,1995979,399195.8,890484.7442,1992143,466,0,0,0,0,232,200,3.506529157,3.005596421,0,1021,191.0714286,363.803088,132352.6868,0,0,0,1,0,0,0,0,0,205.7692308,227.0,181.0,232,0,0,0,0,0,0,7,1589,6,1086,29200,8,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,299391,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,38855.54342,30.06102388,37423.875,105492.8701,298505,2,747,373.5,340.1183618,614,133,299350,59870.0,133401.4271,298505,2,0,0,0,0,72,132,10.02034129,20.04068259,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,454,1,1,46,74,46,46,46.0,0.0,74,74,74.0,0.0,264317.1806,4405.286344,454.0,0.0,454,454,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2202.643172,2202.643172,46,74,55.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,83.0,46.0,74.0,20,0,0,0,0,0,0,1,46,1,74,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,188,2,2,88,216,44,44,44.0,0.0,108,108,108.0,0.0,1617021.277,21276.59574,62.66666667,68.19335256,137,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,10638.29787,10638.29787,44,108,69.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,87.0,44.0,108.0,40,0,0,0,0,0,0,2,88,2,216,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,249,2,2,62,118,31,31,31.0,0.0,59,59,59.0,0.0,722891.5663,16064.25703,83.0,141.1630263,246,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,8032.128514,8032.128514,31,59,42.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,52.75,31.0,59.0,64,0,0,0,0,0,0,2,62,2,118,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5999,55,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,145454.5455,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18181.81818,18181.81818,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,3069603,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.818600646,1.303100108,1023201.0,1771522.513,3068779,397,3069603,1023201.0,1771522.513,3068779,397,0,0.0,0.0,0,0,0,0,0,0,80,0,1.303100108,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,98740395,6,7,349,11595,331,0,58.16666667,133.6928071,5792,0,1656.428571,2120.732252,120.9636644,0.131658375,8228366.25,28500000.0,98700000,5,98700000,19700000.0,44100000.0,98700000,5,98700000,16500000.0,40300000.0,98700000,46,0,0,0,0,164,232,0.060765404,0.070892971,0,5792,853.5714286,1666.429796,2776988.264,1,0,0,0,0,0,0,0,1,919.2307692,58.16666667,1656.428571,164,0,0,0,0,0,0,6,349,7,11595,0,235,3,20,11990.0,0.0,11990,11990,98700000.0,0.0,98700000,98700000,DoS
56737,40,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,300000.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,25000.0,25000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,22,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50624,2,2,64,120,32,32,32.0,0.0,60,60,60.0,0.0,3634.639697,79.01390645,16874.66667,29226.04798,50622,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,39.50695322,39.50695322,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,40,0,0,0,0,0,0,2,64,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4170885,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.192718092,1.198786349,1042721.25,2084109.22,4168885,3,4170885,1042721.25,2084109.22,4168885,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.198786349,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,44310,1,1,45,164,45,45,45.0,0.0,164,164,164.0,0.0,4716.768224,45.13653803,44310.0,0.0,44310,44310,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,22.56826901,22.56826901,45,164,84.66666667,68.70468203,4720.333333,0,0,0,0,0,0,0,0,1,127.0,45.0,164.0,20,0,0,0,0,0,0,1,45,1,164,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,106407,3,5,339,4566,333,0,113.0,190.5492062,1800,0,913.2,848.4050919,46096.59139,75.18302367,15201.0,18478.4249,35479,50,70222,35111.0,520.430591,35479,34743,71723,17930.75,34863.99441,70221,50,0,0,0,0,72,112,28.19363388,46.9893898,0,1800,545.0,748.8771595,560817.0,0,0,0,1,0,0,0,0,1,613.125,113.0,913.2,72,0,0,0,0,0,0,3,339,5,4566,8192,54,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,600000.0,2.5,3.535533906,5,0,5,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0,0,0,64,32,400000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,274,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
50300,1880267,6,2,11607,26,10220,0,1934.5,4095.982312,20,6,13.0,9.899494937,6186.887288,4.254714889,268609.5714,710248.2005,1879301,1,1880267,376053.4,840341.0125,1879301,1,29,29.0,0.0,29,29,0,0,0,0,144,40,3.191036167,1.063678722,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13.0,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8010,107,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,56074.76636,18691.58879,107.0,0.0,107,107,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,9345.794393,9345.794393,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,11778864,9,14,1833,11327,1484,0,203.6666667,485.0566977,1689,2,809.0714286,726.9201061,1117.25545,1.952650103,535402.9091,2126616.073,10000000,4,1778546,222318.25,358217.3082,1089539,177,11700000,903584.3077,2753670.498,10000000,4,0,0,0,0,192,284,0.764080475,1.188569628,0,1689,548.3333333,693.8616995,481444.058,0,0,0,1,0,0,0,0,1,572.173913,203.6666667,809.0714286,192,0,0,0,0,0,0,9,1833,14,11327,8192,32120,8,20,1778705.0,0.0,1778705,1778705,10000000.0,0.0,10000000,10000000,BENIGN
443,5904640,8,5,614,2731,342,0,76.75,125.8215857,1460,0,546.2,717.9291051,566.503631,2.201658357,492053.3333,1631402.665,5672130,4,5904640,843520.0,2129436.419,5672130,48,147116,36779.0,35779.12219,76202,4,0,0,0,0,172,112,1.354866681,0.846791676,0,1460,238.9285714,473.2934468,224006.6868,0,0,0,1,0,0,0,0,0,257.3076923,76.75,546.2,172,0,0,0,0,0,0,8,614,5,2731,8192,8740,7,20,232462.0,0.0,232462,232462,5672130.0,0.0,5672130,5672130,BENIGN
61478,4,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,4500000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,60,0,750000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,389,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3006928,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,9.976959874,1.662826646,751732.0,1502791.408,3005919,1,3006928,751732.0,1502791.408,3005919,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.662826646,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,49241,4,2,148,130,37,37,37.0,0.0,65,65,65.0,0.0,5645.701753,121.8496781,9848.2,13568.21842,26787,3,26793,8931.0,15463.74961,26787,3,3,3.0,0.0,3,3,0,0,0,0,104,40,81.23311874,40.61655937,37,65,45.0,13.66260102,186.6666667,0,0,0,0,0,0,0,0,0,52.5,37.0,65.0,104,0,0,0,0,0,0,4,148,2,130,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,79511,2,2,82,216,41,41,41.0,0.0,108,108,108.0,0.0,3747.909094,50.30750462,26503.66667,45900.50111,79505,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,0,0,0,0,64,64,25.15375231,25.15375231,41,108,67.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,84.75,41.0,108.0,64,0,0,0,0,0,0,2,82,2,216,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
35482,20902749,1,2,0,356,0,0,0.0,0.0,356,0,178.0,251.7300141,17.03125268,0.143521792,10500000.0,14800000.0,20900000,441,0,0.0,0.0,0,0,20900000,20900000.0,0.0,20900000,20900000,0,0,0,0,40,64,0.047840597,0.095681195,0,356,89.0,178.0,31684.0,0,0,0,1,1,0,0,0,2,118.6666667,0.0,178.0,40,0,0,0,0,0,0,1,0,2,356,28960,229,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,132,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,1181818.182,30303.0303,44.0,69.2820323,124,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,15151.51515,15151.51515,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,40,0,0,0,0,0,0,2,62,2,94,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,50710,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.43995267,50710.0,0.0,50710,50710,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.71997634,19.71997634,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,396,152,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,73839289,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,157.8698841,0.162515108,6712662.636,19800000.0,66200000,0,73700000,10500000.0,24700000.0,66200000,0,167194,55731.33333,92024.70756,161955,181,0,0,0,0,172,92,0.108343405,0.054171703,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1005.0,0.0,1005,1005,36800000.0,41500000.0,66200000,7505876,DDoS
53,227,2,2,68,182,34,34,34.0,0.0,91,91,91.0,0.0,1101321.586,17621.14537,75.66666667,90.97985125,177,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,8810.572687,8810.572687,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71.0,34.0,91.0,64,0,0,0,0,0,0,2,68,2,182,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,18807884,14,13,4084,4508,1513,0,291.7142857,539.613598,1631,0,346.7692308,585.8252233,456.8296997,1.43556819,723380.1538,2179236.306,9730493,1,18800000,1446760.308,2976645.629,9730493,48,12900000,1077383.167,2911712.092,10100000,3,0,0,0,0,292,268,0.744368691,0.691199499,0,1631,306.8571429,545.0705503,297101.9048,0,0,0,1,0,0,0,0,0,318.2222222,291.7142857,346.7692308,292,0,0,0,0,0,0,14,4084,13,4508,8192,8391,13,20,1642021.5,2200938.446,3198320,85723,7761896.5,2784015.869,9730493,5793300,BENIGN
80,1125091,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,26.6645098,4.444084967,281272.75,560533.4228,1122072,3,1125091,281272.75,560533.4228,1122072,3,0,0.0,0.0,0,0,0,0,0,0,100,0,4.444084967,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,523277,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,22231.05544,15.28826988,74753.85714,197410.6972,522439,2,608,304.0,425.6782823,605,3,523246,130811.5,261085.1303,522439,2,0,0,0,0,72,112,5.733101206,9.555168677,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,87647,3,7,368,11595,368,0,122.6666667,212.4648991,4344,0,1656.428571,1547.737688,136490.6956,114.0940363,9738.555556,24506.50998,74096,5,13015,6507.5,9195.923689,13010,5,87591,14598.5,29600.54767,74096,49,0,0,0,0,104,232,34.22821089,79.86582541,0,4344,1087.545455,1438.900925,2070435.873,0,0,0,1,0,0,0,0,2,1196.3,122.6666667,1656.428571,104,0,0,0,0,0,0,3,368,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,5670878,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.116074442,0.705358147,1890292.667,3200354.088,5585415,76,5670878,2835439.0,3889053.355,5585415,85463,0,0.0,0.0,0,0,0,0,0,0,72,32,0.529018611,0.176339537,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
42350,67,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,179104.4776,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14925.37313,14925.37313,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,58,229,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98927596,6,6,392,11595,374,0,65.33333333,151.2437327,5792,0,1932.5,2179.547086,121.1694258,0.121300835,8993417.818,29800000.0,98900000,1,98900000,19800000.0,44200000.0,98900000,1,36494,7298.8,11039.74047,25155,57,0,0,0,0,164,200,0.060650418,0.060650418,0,5792,922.5384615,1713.56065,2936290.103,1,0,0,0,0,0,0,0,1,999.4166667,65.33333333,1932.5,164,0,0,0,0,0,0,6,392,6,11595,0,235,3,20,12850.0,0.0,12850,12850,98900000.0,0.0,98900000,98900000,DoS
55000,8130,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1476.01476,246.00246,8130.0,0.0,8130,8130,8130,8130.0,0.0,8130,8130,0,0.0,0.0,0,0,0,0,0,0,40,0,246.00246,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,115,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,117716872,20,20,2590,1920,500,6,129.5,219.4652592,366,6,96.0,159.934197,38.31226504,0.33979836,3018381.333,4386938.186,10000000,598,118000000,6192516.158,4519836.91,10100000,87473,118000000,6192508.316,4565775.989,10100000,598,0,0,0,0,400,400,0.16989918,0.16989918,6,500,110.1463415,188.6448463,35586.87805,0,0,0,0,1,0,0,0,1,112.9,129.5,96.0,400,0,0,0,0,0,0,20,2590,20,1920,63508,15880,19,20,520295.0,1430329.948,5036939,58808,9284522.25,1607603.563,10000000,5254856,BENIGN
80,101927345,7,6,341,11595,341,0,48.71428571,128.8858853,5792,0,1932.5,2362.781391,117.1030208,0.127541829,8493945.417,29400000.0,102000000,0,102000000,17000000.0,41600000.0,102000000,0,147226,29445.2,58172.68972,132943,56,0,0,0,0,232,200,0.068676369,0.05886546,0,5792,852.5714286,1759.829656,3097000.418,0,0,0,0,1,0,0,0,0,918.1538462,48.71428571,1932.5,232,0,0,0,0,0,0,7,341,6,11595,274,235,1,32,3.0,0.0,3,3,102000000.0,0.0,102000000,102000000,DoS
51276,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52414,84747471,6,9,11607,62,7300,0,1934.5,2863.744245,20,0,6.888888889,5.30199124,137.6914244,0.176996432,6053390.786,21000000.0,78900000,1,84700000,16900000.0,36900000.0,83000000,184,83000000,10400000.0,27700000.0,78900000,1,0,0,0,0,132,192,0.070798573,0.106197859,0,7300,729.6875,1913.817885,3662698.896,0,0,0,0,1,1,0,0,1,778.3333333,1934.5,6.888888889,132,0,0,0,0,0,0,6,11607,9,62,229,256,4,20,4110613.0,0.0,4110613,4110613,78900000.0,0.0,78900000,78900000,BENIGN
53,168789,4,2,136,100,34,34,34.0,0.0,50,50,50.0,0.0,1398.19538,35.54734017,33757.8,58928.8295,136087,3,32698,10899.33333,18872.13693,32691,3,4,4.0,0.0,4,4,0,0,0,0,104,40,23.69822678,11.84911339,34,50,38.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,45.0,34.0,50.0,104,0,0,0,0,0,0,4,136,2,100,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30759,2,2,80,336,40,40,40.0,0.0,168,168,168.0,0.0,13524.4969,130.0432394,10253.0,17753.52078,30753,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,65.02161969,65.02161969,40,168,91.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,114.0,40.0,168.0,40,0,0,0,0,0,0,2,80,2,336,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31236,2,2,66,122,33,33,33.0,0.0,61,61,61.0,0.0,6018.696376,128.0573697,10412.0,18028.05084,31229,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,64.02868485,64.02868485,33,61,44.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,55.25,33.0,61.0,64,0,0,0,0,0,0,2,66,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48712,2,2,86,186,43,43,43.0,0.0,93,93,93.0,0.0,5583.839711,82.11528987,16237.33333,28120.42223,48708,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,80,41.05764493,41.05764493,43,93,63.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,78.75,43.0,93.0,40,0,0,0,0,0,0,2,86,2,186,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,84994187,6,7,413,11595,395,0,68.83333333,159.8154144,5792,0,1656.428571,2120.732252,141.2802501,0.152951637,7082848.917,24500000.0,84800000,1,84900000,17000000.0,37900000.0,84800000,1,85000000,14200000.0,34600000.0,84800000,45,0,0,0,0,164,232,0.070593063,0.082358574,0,5792,858.1428571,1664.973128,2772135.516,1,0,0,0,0,0,0,0,1,924.1538462,68.83333333,1656.428571,164,0,0,0,0,0,0,6,413,7,11595,0,235,3,20,10019.0,0.0,10019,10019,84800000.0,0.0,84800000,84800000,DoS
49501,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,30016,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,136,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,1294117.647,29411.76471,45.33333333,73.32348419,130,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,14705.88235,14705.88235,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,64,0,0,0,0,0,0,2,72,2,104,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,85123309,6,6,712,11595,350,0,118.6666667,179.2101188,7240,0,1932.5,3126.682571,144.5784961,0.140971963,7738482.636,25500000.0,84700000,3,85000000,17000000.0,37900000.0,84700000,3,85100000,17000000.0,37900000.0,84800000,64,0,0,0,0,176,200,0.070485982,0.070485982,0,7240,947.1538462,2233.660294,4989238.308,1,0,0,0,0,0,0,0,1,1026.083333,118.6666667,1932.5,176,0,0,0,0,0,0,6,712,6,11595,0,235,3,20,9984.0,0.0,9984,9984,84700000.0,0.0,84700000,84700000,DoS
80,321,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,37383.17757,6230.529595,321.0,0.0,321,321,321,321.0,0.0,321,321,0,0.0,0.0,0,0,0,0,0,0,40,0,6230.529595,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16210,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,941,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2125.398512,941.0,0.0,941,941,941,941.0,0.0,941,941,0,0.0,0.0,0,0,0,0,0,0,64,0,2125.398512,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,264,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
45990,89461,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33.53416573,44730.5,63182.11222,89407,54,89461,89461.0,0.0,89461,89461,0,0.0,0.0,0,0,0,0,0,0,64,32,22.35611048,11.17805524,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,113,862,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
